Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Female,0.005440438,0.003754814,1.008194046,0.997125643,1.019385,0.000346865,0.000640514,1.003057075,0.992036703,1.014200,0.000972568,0.000434772,1.018650581,1.002290502,1.035278,0.006329296,0.003417556,1.007624072,0.999557162,1.015756
Male,0.003199806,0.00395101,1.004811246,0.993206918,1.016551,0.000523648,0.000672876,1.004618736,0.993026764,1.016346,0.000196175,0.000457994,1.00373428,0.986760058,1.021000,0.006795094,0.003570475,1.008187448,0.999756385,1.016690
Warm All,0.003705157,0.00369932,1.005573208,0.994695852,1.016570,0.000163253,0.000803686,1.001437659,0.987651526,1.015416,0.000569095,0.000356041,1.010871475,0.997556828,1.024364,0.009835309,0.004142476,1.011872294,1.002061389,1.021779
Warm Female,0.005736918,0.004581867,1.00864251,0.995146504,1.022322,0.000345322,0.000996965,1.003043456,0.985942918,1.020441,0.000833881,0.00044061,1.015969917,0.999435582,1.032778,0.010688687,0.005151083,1.012909036,1.00071133,1.025255
Warm Male,0.001504883,0.004937921,1.002259874,0.987814686,1.016916,-3.07339E-05,0.001070856,0.999729578,0.98143393,1.018366,0.000280404,0.000475826,1.005341893,0.987684381,1.023315,0.008967242,0.005513765,1.010818795,0.99779475,1.024013
Cold All,0.003824795,0.005324014,1.005753682,0.990133587,1.021620,0.000349254,0.00076563,1.003078163,0.989919006,1.016412,0.000734814,0.000847232,1.014059382,0.982564338,1.046564,0.005542051,0.004099885,1.006672625,0.997012005,1.016427
Cold Female,0.004113963,0.006081096,1.006190024,0.988360788,1.024341,0.000155845,0.000875146,1.001372377,0.98637065,1.016602,0.001473527,0.000966573,1.028392613,0.992033735,1.066084,0.004702123,0.004700161,1.005658497,0.994602389,1.016838
Cold Male,0.00349225,0.006302028,1.005252119,0.986798329,1.024051,0.000558293,0.000905432,1.004925067,0.98935317,1.020742,-7.65092E-05,0.001003808,0.998547381,0.961908945,1.036581,0.006445478,0.004834678,1.007764563,0.996370015,1.019289
Age 0-10 All,0.011169899,0.005265071,1.016895998,1.001276354,1.032759,0.001880186,0.000872425,1.016683274,1.001499173,1.032098,0.000558492,0.000629831,1.010667848,0.987238568,1.034653,0.005687113,0.004666875,1.006847876,0.995856653,1.017960
Age 0-10 Female,0.017011598,0.007022646,1.025845753,1.004882699,1.047246,0.001990437,0.001161825,1.017670148,0.997479869,1.038269,0.001995173,0.000843195,1.038635972,1.006528926,1.071767,0.008727265,0.006202099,1.010527749,0.995893835,1.025377
Age 0-10 Male,0.006337812,0.006422044,1.00955205,0.990669708,1.028794,0.001788557,0.001065627,1.015863817,0.997362851,1.034708,-0.000612974,0.000765295,0.988421052,0.960649086,1.016996,0.003160883,0.005707937,1.003800262,0.990414231,1.017367
Age 11-60 All,0.002987999,0.003731464,1.004492058,0.993532499,1.015573,9.31964E-05,0.000641217,1.000820465,0.989812664,1.011951,0.000627977,0.000428673,1.012003028,0.995975899,1.028288,0.007055445,0.003397525,1.008502476,1.000475668,1.016594
Age 11-60 Female,0.002193365,0.004617638,1.003295466,0.98976691,1.017009,4.55736E-05,0.000792902,1.000401128,0.986812797,1.014177,0.000483279,0.000531092,1.009224588,0.98946037,1.029384,0.00488351,0.004227498,1.005877417,0.99592546,1.015929
Age 11-60 Male,0.003877787,0.004871884,1.00583363,0.991529421,1.020344,0.000145455,0.000837832,1.001280824,0.986915435,1.015855,0.000790609,0.000559065,1.015134962,0.994218766,1.036491,0.009543802,0.004409622,1.011518394,1.001081716,1.022064
Age 60+All,-0.002334236,0.005693503,0.996504769,0.979963206,1.013326,-0.001078313,0.00099255,0.990555726,0.973742234,1.007660,0.000586244,0.000644987,1.011200902,0.987201921,1.035783,0.006594714,0.005319078,1.007945053,0.995413735,1.020634
Age 60+ Female,0.000461708,0.007352814,1.000692802,0.979292692,1.022561,-0.001030207,0.001280778,0.990975149,0.969323687,1.013110,0.001223344,0.000832465,1.023515772,0.992272551,1.055743,0.007715572,0.006864271,1.009301681,0.993137576,1.025729
Age 60+ Male,-0.006028572,0.008466283,0.990997906,0.966635561,1.015974,-0.001112759,0.001477902,0.990255509,0.96533206,1.015822,-0.000288948,0.000959746,0.994525031,0.95960748,1.030713,0.005167952,0.007919769,1.006220812,0.987651127,1.025140
All: LAG 10,0.002191258,0.003209572,1.003292295,0.993869613,1.012804,0.000102198,0.000546909,1.000899747,0.991502565,1.010386,0.000429919,0.000372564,1.008201914,0.994310425,1.022287,0.005399099,0.002894302,1.006499952,0.999671574,1.013375
Female,0.004897113,0.003775766,1.007372715,0.996251959,1.018618,0.000329252,0.000643696,1.002901619,0.991828519,1.014098,0.000857386,0.000437909,1.016423745,0.999982603,1.033135,0.005060665,0.003419357,1.006091275,0.998032409,1.014215
Male,-0.000740689,0.00397439,0.998889583,0.987285777,1.010630,-0.000143474,0.000676944,0.998738226,0.987144841,1.010468,-3.48847E-05,0.00046176,0.99933741,0.982299771,1.016671,0.005762128,0.003569687,1.006938514,0.998519746,1.015428
Warm All,0.001534383,0.00372967,1.002304225,0.991373766,1.013355,-6.15744E-05,0.000809354,0.999458292,0.985603049,1.013508,0.000299827,0.000360602,1.00571297,0.99229771,1.019310,0.00727994,0.004128433,1.008774198,0.999026328,1.018617
Warm Female,0.005093591,0.004629994,1.007669649,0.994046,1.021480,0.000705708,0.00100842,1.006229554,0.9888793,1.023884,0.000549797,0.000446476,1.010500894,0.993838438,1.027443,0.010088265,0.005153504,1.012179491,0.999984877,1.024523
Warm Male,-0.002310121,0.004965469,0.996540815,0.98209851,1.011196,-0.000878316,0.001073263,0.992300613,0.974100477,1.010841,0.000026709,0.000481655,1.0005076,0.982721651,1.018615,0.004327823,0.005470086,1.005206897,0.992357102,1.018223
Cold All,0.000947185,0.005338538,1.001421787,0.985826874,1.017263,-0.000133152,0.000768421,0.998828949,0.985678085,1.012155,0.000818289,0.000839891,1.015668982,0.984393021,1.047939,0.004774045,0.004101913,1.005745295,0.996088823,1.015495
Cold Female,0.00315186,0.006075823,1.004738984,0.98695076,1.022848,-0.000137788,0.000874743,0.9987882,0.983832026,1.013972,0.001876327,0.000956551,1.036293301,1.000028254,1.073873,0.003078616,0.004687208,1.003701172,0.992696825,1.014828
Cold Male,-0.001474536,0.006340689,0.99779064,0.9793625,1.016566,-0.000131936,0.000912536,0.998839637,0.983241554,1.014685,-0.000324717,0.000996193,0.99384937,0.957654848,1.031412,0.006582214,0.004852407,1.007929933,0.996491963,1.019499
Age 0-10 All,0.005822773,0.00530423,1.008772414,0.993163201,1.024627,0.000759886,0.000879321,1.006709405,0.991556318,1.022094,0.000584171,0.000637058,1.011161074,0.987454567,1.035437,0.01011722,0.00467506,1.012214661,1.001145579,1.023406
Age 0-10 Female,0.005580745,0.007103286,1.008406253,0.987565413,1.029687,0.00030516,0.001173268,1.002689017,0.982602005,1.023187,0.001129269,0.000855615,1.021687948,0.989646974,1.054766,0.0101903,0.0062255,1.012303432,0.997588895,1.027235
Age 0-10 Male,0.005949582,0.006443712,1.008964314,0.990029894,1.028261,0.001123307,0.001071377,1.009934121,0.991442814,1.028770,0.000141984,0.000771978,1.002701338,0.974285629,1.031946,0.010010883,0.005708449,1.012085506,0.998587786,1.025766
Age 11-60 All,0.000942553,0.003749247,1.001414829,0.990437062,1.012514,-0.00017535,0.000643416,0.99845811,0.987438839,1.009600,0.000423249,0.00043179,1.008074153,0.991994091,1.024415,0.003282615,0.003397974,1.003946907,0.995955305,1.012003
Age 11-60 Female,0.004549721,0.004641701,1.006847922,0.993201198,1.020682,0.000258905,0.000796334,1.002280961,0.988608574,1.016142,0.000840723,0.000535086,1.016101999,0.996054937,1.036553,0.002454803,0.00423937,1.002950107,0.992999385,1.013001
Age 11-60 Male,-0.003242662,0.004899217,0.995147817,0.980916745,1.009585,-0.000680969,0.000841145,0.994025392,0.979708112,1.008552,-5.83434E-05,0.000563692,0.99889209,0.97814201,1.020082,0.004219358,0.004402551,1.005076069,0.994722405,1.015538
Age 60+All,0.000272336,0.00571841,1.000408587,0.983730185,1.017370,-0.000170782,0.000998712,0.998498247,0.981445626,1.015847,0.000231428,0.000645514,1.004406814,0.980549834,1.028844,0.004228943,0.005289551,1.00508763,0.992660772,1.017670
Age 60+ Female,0.005181886,0.007369482,1.007803116,0.98620262,1.029877,0.000593159,0.001285469,1.005233446,0.983190906,1.027770,0.000615576,0.000832098,1.011764609,0.980893502,1.043607,0.00605478,0.006804332,1.007292196,0.991300013,1.023542
Age 60+ Male,-0.006581459,0.008523859,0.990176382,0.965670757,1.015304,-0.001244904,0.001491381,0.989104634,0.963986012,1.014878,-0.000303226,0.000961978,0.99425527,0.959267454,1.030519,0.001724216,0.007908353,1.002071201,0.983604506,1.020885
All: LAG 11,0.004530352,0.003221209,1.00681867,0.997328748,1.016399,0.000861274,0.000550712,1.007608006,0.998082372,1.017225,0.000146882,0.000373412,1.002794656,0.98894644,1.016837,0.004619164,0.002890997,1.005558388,0.998744161,1.012419
Female,0.003976066,0.003793521,1.00598192,0.994824586,1.017264,0.00053446,0.000648611,1.004714326,0.993536981,1.016017,0.000382345,0.000439151,1.007291006,0.990951756,1.023900,0.003027044,0.00342859,1.003639058,0.995578214,1.011765
Male,0.005145107,0.00398331,1.007747518,0.996014692,1.019619,0.001217744,0.000680948,1.010773771,0.998971685,1.022715,-0.000108161,0.000462293,0.997947051,0.980913645,1.015276,0.006306437,0.003548169,1.007596432,0.999222733,1.016040
Warm All,0.002348634,0.003732338,1.003529164,0.992577561,1.014602,0.000462517,0.000807732,1.004078444,0.990186854,1.018165,0.000175081,0.000361499,1.003332078,0.989915509,1.016930,0.004964472,0.004124715,1.005975147,0.996263037,1.015782
Warm Female,0.003735489,0.004640137,1.005618961,0.991993455,1.019432,0.00010978,0.001007465,1.000966531,0.98372323,1.018512,0.000595247,0.000447741,1.011373889,0.99465018,1.028379,0.004673525,0.005159235,1.005623986,0.993494959,1.017901
Warm Male,0.00087711,0.004966252,1.001316531,0.986802742,1.016044,0.000840721,0.001071074,1.00742578,0.988985568,1.026210,-0.000281227,0.000482674,0.994670937,0.976951673,1.012712,0.005297182,0.005455449,1.006376865,0.993546317,1.019373
Cold All,0.005551608,0.005383854,1.008362181,0.992526944,1.024450,0.000869042,0.000778765,1.007676887,0.994232129,1.021303,3.60585E-06,0.000840693,1.000068513,0.969243997,1.031873,0.004691104,0.004107264,1.005645199,0.995977153,1.015407
Cold Female,0.002866532,0.006138858,1.004309055,0.986345634,1.022600,0.000529626,0.000887621,1.004671587,0.989407521,1.020171,-0.000241193,0.000959343,0.995427817,0.960492985,1.031633,0.00240012,0.004721803,1.002884296,0.991808201,1.014084
Cold Male,0.008503386,0.006373753,1.012836772,0.994034112,1.031995,0.001242116,0.000922399,1.010990578,0.995033457,1.027204,0.000272791,0.000994232,1.005196484,0.968659453,1.043112,0.007126472,0.004819238,1.008588437,0.997220788,1.020086
Age 0-10 All,0.011937617,0.005319525,1.018067707,1.002269594,1.034115,0.001859416,0.000883852,1.016497466,1.001118807,1.032112,0.000821116,0.000638943,1.015723538,0.991840438,1.040182,0.011966239,0.004627068,1.014463079,1.003482673,1.025564
Age 0-10 Female,0.01658924,0.00711641,1.025196047,1.003969472,1.046871,0.00219551,0.001178961,1.019508336,0.998986283,1.040452,0.00163773,0.000856818,1.031606061,0.99920928,1.065053,0.011549208,0.006197132,1.013955531,0.999283652,1.028843
Age 0-10 Male,0.00816571,0.006468852,1.012323886,0.993253004,1.031761,0.001587131,0.001077342,1.014064744,0.995395392,1.033084,0.000160556,0.000775133,1.003055222,0.974514979,1.032431,0.012319881,0.005622856,1.014893679,1.001560116,1.028405
Age 11-60 All,0.002169096,0.003759926,1.003258943,0.992229807,1.014411,0.000426121,0.000648532,1.003756904,0.992591564,1.015048,4.61929E-05,0.000431788,1.00087805,0.984912849,1.017102,0.001961859,0.003398142,1.002357004,0.994377666,1.010400
Age 11-60 Female,0.003091565,0.004653422,1.004648117,0.990997058,1.018487,0.000471331,0.000801776,1.004156326,0.990365393,1.018139,0.000228155,0.000534871,1.004344354,0.984537146,1.024550,0.000447186,0.004243823,1.000536767,0.990599614,1.010574
Age 11-60 Male,0.001110625,0.004913407,1.001667326,0.987301832,1.016242,0.000376218,0.000848594,1.003316205,0.988738065,1.018109,-0.000164317,0.000563623,0.996882845,0.976177013,1.018028,0.003669026,0.004394927,1.004412538,0.994083535,1.014849
Age 60+All,-0.000190823,0.005744931,0.999713806,0.982970341,1.016742,0.000452696,0.001003872,1.00399167,0.986757406,1.021527,-0.000522666,0.000648379,0.990118492,0.96649777,1.014316,-0.000138817,0.005325109,0.999833433,0.987388957,1.012435
Age 60+ Female,-0.009531784,0.00743491,0.98580405,0.964489521,1.007590,-0.001629957,0.00129655,0.985758758,0.963959,1.008052,-0.000586567,0.000838297,0.9889171,0.958521819,1.020276,-0.001299659,0.006883592,0.998441625,0.982406801,1.014738
Age 60+ Male,0.012791866,0.008513529,1.019373068,0.994175055,1.045210,0.003378336,0.00149148,1.030175686,1.004012338,1.057021,-0.000430055,0.000962702,0.991862247,0.95693284,1.028067,0.001518676,0.007908652,1.001824073,0.983361241,1.020634
All: LAG 12,0.006082832,0.003226843,1.009166001,0.999637395,1.018785,0.001296517,0.000551373,1.011474684,1.001901073,1.021140,0.000046887,0.000373072,1.00089125,0.987081817,1.014894,0.003159223,0.002881444,1.003798263,0.997018365,1.010624
Female,0.005243872,0.003797739,1.007896825,0.996705893,1.019213,0.001228248,0.000649009,1.010867206,0.999614549,1.022247,-8.28366E-05,0.000439206,0.998427343,0.982229858,1.014892,0.00360937,0.003401691,1.004340637,0.996337191,1.012408
Male,0.006995024,0.003990279,1.010547776,0.998761883,1.022473,0.001371125,0.000681893,1.012138987,1.000304656,1.024113,0.000187013,0.000460954,1.003559567,0.986479554,1.020935,0.002704132,0.003550254,1.003250229,0.994907771,1.011663
Warm All,0.004532316,0.003748837,1.006821636,0.995785798,1.017980,0.001442958,0.000809055,1.012778993,0.998744239,1.027011,7.20488E-05,0.00036169,1.001369865,0.987972507,1.014949,0.00306364,0.004166364,1.003683134,0.993895787,1.013567
Warm Female,0.001207715,0.004644832,1.001813214,0.988225633,1.015588,0.000592718,0.001004635,1.005229545,0.987961029,1.022800,-8.25228E-05,0.000447604,0.998433295,0.981928576,1.015215,-2.85811E-05,0.005177054,0.999965703,0.98786352,1.012216
Warm Male,0.008134645,0.004993497,1.012276715,0.997524156,1.027247,0.002356669,0.001075567,1.020955228,1.002189701,1.040072,0.000240669,0.000482291,1.004583182,0.986701412,1.022789,0.006383929,0.005531954,1.007690133,0.994663847,1.020887
Cold All,0.00569198,0.005378331,1.008574522,0.992752071,1.024649,0.000933093,0.000778878,1.008245023,0.994790746,1.021881,-9.54321E-05,0.000835715,0.998188433,0.967601223,1.029743,0.003353961,0.004057987,1.004032863,0.994495573,1.013662
Cold Female,0.007145794,0.006134148,1.010776342,0.992710991,1.029170,0.001183822,0.000888854,1.010472086,0.99509873,1.026083,-0.000146907,0.00095532,0.997212659,0.962359353,1.033328,0.005116083,0.004651272,1.006158184,0.995211012,1.017226
Cold Male,0.004078482,0.00637114,1.006136474,0.987465787,1.025160,0.000659932,0.000922079,1.005824297,0.989954183,1.021949,-5.12349E-05,0.000987283,0.999027011,0.962963392,1.036441,0.001525305,0.004780691,1.001832042,0.990630352,1.013160
Age 0-10 All,0.01223271,0.005310029,1.018518443,1.00274133,1.034544,0.002270805,0.000883131,1.020184082,1.004762144,1.035843,0.000362535,0.00063468,1.006911943,0.983392139,1.030994,0.005311671,0.00463518,1.006394362,0.995482297,1.017426
Age 0-10 Female,0.012620152,0.007118328,1.019110541,0.998004338,1.040663,0.001889471,0.001180798,1.016766348,0.996267922,1.037687,0.000955574,0.000853978,1.018321726,0.986446453,1.051227,0.007258857,0.006178478,1.008748676,0.994195758,1.023515
Age 0-10 Male,0.011928054,0.006445004,1.018053103,0.998944327,1.037527,0.002585678,0.001074303,1.023014813,1.004233324,1.042148,-0.000111135,0.00076751,0.997890663,0.96977263,1.026824,0.003683656,0.005649129,1.004430172,0.991172826,1.017865
Age 11-60 All,0.004949295,0.003773228,1.007451568,0.996337376,1.018690,0.001102461,0.000649514,1.00974887,0.998499966,1.021125,2.59188E-06,0.000432533,1.000049247,0.984069964,1.016288,0.004147286,0.003383682,1.004989148,0.997022764,1.013019
Age 11-60 Female,0.005405947,0.004663234,1.008141887,0.994414669,1.022059,0.001555591,0.000801695,1.013783327,0.999861575,1.027899,-0.000387139,0.000536027,0.992671346,0.973052456,1.012686,0.004031744,0.004211736,1.004849815,0.99494491,1.014853
Age 11-60 Male,0.00440617,0.004932688,1.006631144,0.992138219,1.021336,0.000570251,0.000850397,1.005030821,0.990396968,1.019881,0.000450783,0.000563368,1.00860166,0.9876618,1.029985,0.00429393,0.004386999,1.005166014,0.994847813,1.015591
Age 60+All,-0.000530011,0.005749674,0.999205299,0.98245665,1.016239,0.000142447,0.001006984,1.00125432,0.984014224,1.018796,-0.000284898,0.000647196,0.994601562,0.970916662,1.018864,-0.003874704,0.005265789,0.995361148,0.983109491,1.007765
Age 60+ Female,-0.004735995,0.00740812,0.992921181,0.971529286,1.014784,-0.00072808,0.001295374,0.993613378,0.971659626,1.016063,-0.000388356,0.000833748,0.992648392,0.962301431,1.023952,-0.002642475,0.006755418,0.996834052,0.981120775,1.012799
Age 60+ Male,0.005488955,0.008563252,1.00826742,0.983200189,1.033974,0.001395775,0.001503079,1.012358564,0.986450348,1.038947,-0.000133765,0.00096421,0.997461692,0.962281054,1.033929,-0.005587195,0.007894419,0.993317792,0.975044364,1.011934
All: LAG 13,0.007210252,0.003219377,1.010874076,1.001351322,1.020487,0.001556564,0.000548912,1.013792007,1.004239089,1.023436,3.16576E-05,0.000372796,1.000601675,0.98680638,1.014590,0.006095085,0.002844,1.007340915,1.000625209,1.014102
Female,0.008094264,0.003794218,1.012215402,1.000986882,1.023570,0.001745417,0.000646737,1.015478236,1.004213602,1.026869,3.90864E-05,0.000439276,1.000742917,0.984505301,1.017248,0.004669565,0.00337138,1.005619207,0.997676695,1.013625
Male,0.00623746,0.003981802,1.009400096,0.997652452,1.021286,0.001349306,0.000679358,1.011944667,1.000156338,1.023872,2.24454E-05,0.000460892,1.000426554,0.983402133,1.017746,0.007639352,0.00349533,1.00920937,1.000946654,1.017540
Warm All,0.005518785,0.003746757,1.008312536,0.997266455,1.019481,0.002097953,0.000802332,1.018633463,1.004634068,1.032828,-8.95024E-05,0.000363823,0.9983009,0.984866368,1.011919,0.007327755,0.004123708,1.008832081,0.999094755,1.018664
Warm Female,0.005762553,0.004655742,1.008681295,0.994968648,1.022583,0.002244471,0.000998063,1.019947693,1.002539974,1.037658,-0.0001179,0.000451351,0.997762407,0.981131863,1.014675,0.006197316,0.00513912,1.007464501,0.995360365,1.019716
Warm Male,0.005268273,0.004986189,1.007933716,0.993265791,1.022818,0.001940299,0.001067733,1.017221236,0.998659272,1.036128,-5.64976E-05,0.000484746,0.998927122,0.981056335,1.017123,0.008576574,0.00547216,1.010345032,0.99742469,1.023433
Cold All,0.006378331,0.005357202,1.009613411,0.993836396,1.025641,0.000957671,0.000776842,1.008463116,0.995040871,1.022066,0.000144859,0.000822991,1.002756112,0.972489633,1.033965,0.005847721,0.003998464,1.007041944,0.997615725,1.016557
Cold Female,0.00770862,0.006116608,1.011630039,0.993600666,1.029987,0.001139111,0.000887296,1.010074587,0.99473401,1.025652,0.000237508,0.000940705,1.004522849,0.969941807,1.040337,0.004215439,0.004604996,1.005071343,0.994244205,1.016016
Cold Male,0.004874082,0.006353094,1.007337915,0.988697387,1.026330,0.00075465,0.000920898,1.00666302,0.990799854,1.022780,3.56066E-05,0.000974486,1.000676754,0.96501336,1.037658,0.007616147,0.004698091,1.009181268,0.99809129,1.020394
Age 0-10 All,0.013428519,0.005317024,1.020347013,1.004520917,1.036422,0.002791619,0.00088287,1.024870484,1.009382245,1.040596,1.38001E-05,0.000636592,1.000262236,0.976828203,1.024258,0.009899978,0.004590727,1.011950821,1.00108317,1.022936
Age 0-10 Female,0.017336542,0.007121442,1.026345888,1.005080636,1.048061,0.003544159,0.001178867,1.03168006,1.010914636,1.052872,0.000063802,0.000855908,1.001212973,0.969803529,1.033640,0.01410389,0.006148234,1.017068702,1.00246706,1.031883
Age 0-10 Male,0.010241122,0.006466098,1.01548028,0.996358003,1.034970,0.002170428,0.001076916,1.019283334,1.000525257,1.038393,-2.57416E-05,0.000771086,0.999511029,0.971217992,1.028628,0.006472253,0.005581204,1.007796943,0.994654053,1.021113
Age 11-60 All,0.004153983,0.00376472,1.006250427,0.995174379,1.017450,0.000993401,0.000646517,1.008780251,0.997593703,1.020092,-7.86918E-05,0.000431994,0.998505973,0.982571071,1.014699,0.005504326,0.003342738,1.006627054,0.998743861,1.014572
Age 11-60 Female,0.005878283,0.004664832,1.008856412,0.99511479,1.022788,0.001318668,0.000800042,1.011671869,0.997807561,1.025729,-0.000012397,0.000536178,0.999764485,0.979999898,1.019928,0.002015517,0.004177332,1.002421548,0.992620896,1.012319
Age 11-60 Male,0.002096003,0.004914428,1.003148952,0.988759241,1.017748,0.000606685,0.000845402,1.005353105,0.990799916,1.020120,-0.000161316,0.00056273,0.996939688,0.97626514,1.018052,0.009439419,0.004321935,1.0113917,1.001162787,1.021725
Age 60+All,0.006772522,0.005728654,1.010210559,0.993338825,1.027369,0.001163553,0.00100089,1.010291867,0.993000527,1.027884,0.000415899,0.000646454,1.007933385,0.983958197,1.032493,0.001478811,0.005179647,1.001776149,0.989646019,1.014055
Age 60+ Female,0.002705365,0.007401023,1.004066293,0.982454782,1.026153,0.000492041,0.001289976,1.004339349,0.982240055,1.026936,0.000139888,0.000835045,1.002661407,0.971961384,1.034331,-0.000296523,0.006671038,0.999644236,0.984081944,1.015453
Age 60+ Male,0.012586861,0.008515844,1.019059651,0.993862621,1.044895,0.002141888,0.001492776,1.019027371,0.993124956,1.045605,0.000802648,0.000961063,1.015367191,0.979669828,1.052365,0.004081463,0.007732789,1.004909769,0.986798155,1.023354
All: LAG 14,0.004232273,0.003212303,1.006368603,0.996909026,1.015918,0.000916676,0.000547269,1.008099373,0.998628395,1.017660,1.30146E-05,0.00037292,1.000247308,0.986452343,1.014235,0.004752592,0.002829801,1.005719404,0.999047872,1.012435
Female,0.003967283,0.003782087,1.005968666,0.994844922,1.017217,0.000892732,0.000644053,1.007886981,0.996752699,1.019146,-2.57136E-05,0.000439471,0.999511561,0.983286783,1.016004,0.004122628,0.00335033,1.004959411,0.997071474,1.012910
Male,0.004499189,0.0039786,1.006771608,0.995063922,1.018617,0.000939856,0.000678251,1.00830503,0.996578128,1.020170,5.29038E-05,0.000461286,1.001005678,0.983956964,1.018350,0.005462173,0.003484231,1.006576136,0.998361041,1.014859
Warm All,0.004023061,0.003743149,1.006052836,0.995042065,1.017185,0.001120832,0.000795928,1.009912124,0.996142614,1.023872,0.00012865,0.000365264,1.00244734,0.988903939,1.016176,0.005898981,0.004110604,1.007103891,0.997413986,1.016888
Warm Female,0.005398732,0.00463821,1.008130976,0.994477068,1.021972,0.001971077,0.00098534,1.017496784,1.000350395,1.034937,-7.01245E-05,0.000452455,0.998668522,0.981982502,1.015638,0.00529446,0.00511718,1.006373577,0.994333858,1.018559
Warm Male,0.00250017,0.004998785,1.003757296,0.989113518,1.018618,0.000193342,0.001063683,1.001702858,0.983492768,1.020250,0.000341587,0.000487814,1.00651126,0.98839186,1.024963,0.006542319,0.005464125,1.007881681,0.995011644,1.020918
Cold All,0.001289812,0.005334093,1.001936591,0.98634655,1.017773,0.00041675,0.000775789,1.003674133,0.990333614,1.017194,-0.000572103,0.000816079,0.989188908,0.959578898,1.019713,0.004620427,0.003968427,1.005559912,0.996217942,1.014989
Cold Female,-0.000894153,0.006097525,0.99865967,0.980916488,1.016724,-5.56999E-05,0.000887345,0.999509961,0.984329002,1.014925,-0.000226388,0.00093538,0.995707866,0.961620955,1.031003,0.003881087,0.004567019,1.004668166,0.993934148,1.015518
Cold Male,0.003657645,0.006318042,1.005501546,0.986996707,1.024353,0.000931396,0.000918273,1.008229966,0.992387039,1.024326,-0.000951572,0.000963906,0.982082592,0.947455103,1.017976,0.005483562,0.004668148,1.006601972,0.995610453,1.017715
Age 0-10 All,0.012507691,0.005312512,1.01893864,1.003147695,1.034978,0.00252478,0.000880807,1.022466723,1.007050644,1.038119,0.000100451,0.000637158,1.001910391,0.978417122,1.025968,0.012015627,0.004563159,1.014523204,1.003693005,1.025470
Age 0-10 Female,0.0142369,0.00710005,1.021585007,1.000481319,1.043134,0.003400222,0.001172078,1.030374114,1.009753208,1.051416,-0.000596665,0.000854676,0.988727383,0.957753569,1.020703,0.010943416,0.006126771,1.013218704,0.99872275,1.027925
Age 0-10 Male,0.011151416,0.006468871,1.016867806,0.997711266,1.036392,0.001806699,0.001076865,1.016026012,0.997328758,1.035074,0.000668287,0.000772747,1.012778408,0.984048942,1.042347,0.012929962,0.005535833,1.015636952,1.002498792,1.028947
Age 11-60 All,0.000191376,0.003752207,1.000287105,0.989313091,1.011383,-8.99844E-05,0.000644463,0.999208451,0.988163054,1.010377,0.000152754,0.000431541,1.002906542,0.986918061,1.019154,0.00071075,0.003324192,1.000853264,0.993058604,1.008709
Age 11-60 Female,0.000555468,0.004647175,1.000833549,0.987252455,1.014601,-0.000187395,0.000797075,0.998352283,0.984720903,1.012172,0.000356685,0.000536082,1.006800031,0.986899885,1.027101,-0.000787193,0.004140083,0.999055814,0.989374744,1.008832
Age 11-60 Male,-0.000327401,0.004904651,0.999509019,0.98519984,1.014026,1.13247E-05,0.000843741,1.000099662,0.985650759,1.014760,-0.00009082,0.000562131,0.998275908,0.977595456,1.019394,0.002431609,0.004317349,1.002922192,0.992789646,1.013158
Age 60+All,0.003486584,0.005721056,1.005243576,0.988476877,1.022295,0.0013036,0.000995528,1.011537732,0.994317023,1.029057,-0.000554566,0.00064997,0.989518563,0.965854925,1.013762,0.005157113,0.005177378,1.006207724,0.994029239,1.018535
Age 60+ Female,0.000922219,0.007373759,1.001384286,0.979909045,1.023330,0.000654942,0.001281242,1.00578013,0.983797326,1.028254,-0.000498313,0.000838529,0.990576733,0.960122146,1.021997,0.009785592,0.006659536,1.011811927,0.996087157,1.027785
Age 60+ Male,0.007152205,0.008516945,1.010786062,0.985790412,1.036416,0.002246238,0.001485347,1.019963553,0.994164721,1.046432,-0.00064316,0.000966558,0.987854321,0.952929209,1.024059,-0.001162307,0.007732908,0.998606204,0.980607925,1.016935
